# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 40.734, 19.437 - Version: 1.4 (gsee f9b6961) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC, missing in binary flag
# {"units": {"time": "UTC", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC", "missing": "binary flag"}, "params": {"lat": "40.73359591755215", "lon": "19.437023344892737", "date_from": "2015-01-01", "date_to": "2015-12-31", "dataset": "sarah", "header": "true", "local_time": "false", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": "true"}}
time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing
2015-04-19 15:00,0.292,0.181,0.157,15.869,0
2015-04-19 16:00,0.102,0.030,0.101,14.808,0
2015-04-19 17:00,0,0,0.015,13.487,0
2015-04-19 18:00,0,0,0,13.018,0
2015-04-19 19:00,0,0,0,12.760,0
2015-04-19 20:00,0,0,0,12.582,0
2015-04-19 21:00,0,0,0,12.385,0
2015-04-19 22:00,0,0,0,12.345,0
2015-04-19 23:00,0,0,0,12.267,0
2015-04-20 00:00,0,0,0,12.117,0
2015-04-20 01:00,0,0,0,11.877,0
2015-04-20 02:00,0,0,0,11.429,0
2015-04-20 03:00,0,0,0,10.940,0
2015-04-20 04:00,0,0,0.012,10.958,0
2015-04-20 05:00,0.118,0.093,0.053,12.469,0
2015-04-20 06:00,0.321,0.280,0.088,13.625,0
2015-04-20 07:00,0.513,0.484,0.116,14.615,0
2015-04-20 08:00,0.660,0.656,0.142,15.398,0
2015-04-20 09:00,0.761,0.789,0.158,15.839,0
2015-04-20 10:00,0.808,0.846,0.176,15.911,0
2015-04-20 11:00,0.807,0.830,0.188,15.737,0
2015-04-20 12:00,0.753,0.735,0.197,15.402,0
2015-04-20 13:00,0.654,0.597,0.190,14.941,0
2015-04-20 14:00,0.498,0.400,0.180,14.389,0
2015-04-20 15:00,0.304,0.197,0.151,13.845,0
2015-04-20 16:00,0.103,0.029,0.102,13.084,0
2015-04-20 17:00,0,0,0.015,11.683,0
2015-04-20 18:00,0,0,0,11.383,0
2015-04-20 19:00,0,0,0,11.360,0
2015-04-20 20:00,0,0,0,11.341,0
2015-04-20 21:00,0,0,0,11.285,0
2015-04-20 22:00,0,0,0,11.272,0
2015-04-20 23:00,0,0,0,11.298,0
2015-04-21 00:00,0,0,0,11.434,0
2015-04-21 01:00,0,0,0,11.499,0
2015-04-21 02:00,0,0,0,11.469,0
2015-04-21 03:00,0,0,0,11.421,0
2015-04-21 04:00,0,0,0.013,11.572,0
2015-04-21 05:00,0.118,0.091,0.056,12.858,0
2015-04-21 06:00,0.313,0.266,0.094,13.994,0
2015-04-21 07:00,0.451,0.332,0.192,15.050,0
2015-04-21 08:00,0.606,0.515,0.211,15.952,0
2015-04-21 09:00,0.708,0.644,0.229,16.470,0
2015-04-21 10:00,0.803,0.841,0.178,16.824,0
2015-04-21 11:00,0.804,0.837,0.185,16.996,0
2015-04-21 12:00,0.749,0.740,0.195,16.935,0
2015-04-21 13:00,0.649,0.599,0.189,16.637,0
2015-04-21 14:00,0.495,0.400,0.181,16.143,0
2015-04-21 15:00,0.299,0.192,0.155,15.587,0
2015-04-21 16:00,0.098,0.025,0.102,14.737,0
2015-04-21 17:00,0,0,0.015,13.239,0
2015-04-21 18:00,0,0,0,12.780,0
2015-04-21 19:00,0,0,0,12.812,0
2015-04-21 20:00,0,0,0,12.931,0
2015-04-21 21:00,0,0,0,13.015,0
2015-04-21 22:00,0,0,0,12.939,0
2015-04-21 23:00,0,0,0,12.529,0
2015-04-22 00:00,0,0,0,11.859,0
2015-04-22 01:00,0,0,0,11.337,0
2015-04-22 02:00,0,0,0,11.016,0
2015-04-22 03:00,0,0,0,10.824,0
2015-04-22 04:00,0,0,0.013,11.255,0
2015-04-22 05:00,0.125,0.103,0.051,13.212,0
2015-04-22 06:00,0.326,0.289,0.087,14.618,0
2015-04-22 07:00,0.513,0.485,0.118,15.999,0
2015-04-22 08:00,0.658,0.661,0.141,16.802,0
2015-04-22 09:00,0.759,0.795,0.157,17.203,0
2015-04-22 10:00,0.804,0.849,0.175,17.372,0
2015-04-22 11:00,0.800,0.829,0.189,17.428,0
2015-04-22 12:00,0.747,0.739,0.195,17.381,0
2015-04-22 13:00,0.646,0.595,0.191,17.243,0
2015-04-22 14:00,0.493,0.400,0.181,16.983,0
2015-04-22 15:00,0.300,0.195,0.155,16.582,0
2015-04-22 16:00,0.103,0.028,0.105,15.707,0
2015-04-22 17:00,0.001,0,0.017,14.376,0
2015-04-22 18:00,0,0,0,14.148,0
2015-04-22 19:00,0,0,0,14.136,0
2015-04-22 20:00,0,0,0,14.047,0
2015-04-22 21:00,0,0,0,13.692,0
2015-04-22 22:00,0,0,0,13.500,0
2015-04-22 23:00,0,0,0,13.198,0
2015-04-23 00:00,0,0,0,13.045,0
2015-04-23 01:00,0,0,0,12.940,0
2015-04-23 02:00,0,0,0,12.799,0
2015-04-23 03:00,0,0,0,12.615,0
2015-04-23 04:00,0.001,0,0.017,12.612,0
2015-04-23 05:00,0.126,0.103,0.053,14.242,0
2015-04-23 06:00,0.319,0.274,0.095,15.622,0
2015-04-23 07:00,0.424,0.283,0.212,16.775,0
2015-04-23 08:00,0.596,0.497,0.221,17.435,0
2015-04-23 09:00,0.680,0.584,0.254,17.892,0
2015-04-23 10:00,0.715,0.596,0.294,18.188,0
2015-04-23 11:00,0.592,0.379,0.336,18.245,0
2015-04-23 12:00,0.577,0.397,0.298,18.013,0
2015-04-23 13:00,0.291,0.040,0.301,17.643,0
2015-04-23 14:00,0.284,0.078,0.254,17.201,0
2015-04-23 15:00,0.219,0.075,0.184,16.782,0
2015-04-23 16:00,0.090,0.014,0.104,16.023,0
2015-04-23 17:00,0.002,0,0.018,14.631,0
2015-04-23 18:00,0,0,0,14.043,0
2015-04-23 19:00,0,0,0,13.638,0
2015-04-23 20:00,0,0,0,13.453,0
2015-04-23 21:00,0,0,0,13.605,0
2015-04-23 22:00,0,0,0,13.568,0
2015-04-23 23:00,0,0,0,13.460,0
2015-04-24 00:00,0,0,0,13.360,0
2015-04-24 01:00,0,0,0,13.193,0
2015-04-24 02:00,0,0,0,13.140,0
2015-04-24 03:00,0,0,0,13.250,0
2015-04-24 04:00,0,0,0.011,13.347,0
2015-04-24 05:00,0.028,0.002,0.048,14.019,0
2015-04-24 06:00,0.074,0,0.101,14.493,0
2015-04-24 07:00,0.123,0.004,0.149,14.875,0
2015-04-24 08:00,0.330,0.064,0.318,15.338,0
2015-04-24 09:00,0.604,0.410,0.312,15.874,0
2015-04-24 10:00,0.790,0.788,0.206,16.340,0
2015-04-24 11:00,0.787,0.777,0.215,16.500,0
2015-04-24 12:00,0.714,0.634,0.246,16.476,0
2015-04-24 13:00,0.486,0.280,0.291,16.453,0
2015-04-24 14:00,0.118,0.002,0.147,16.445,0
2015-04-24 15:00,0.106,0.005,0.131,16.257,0
2015-04-24 16:00,0.035,0,0.058,15.587,0
2015-04-24 17:00,0,0,0.009,14.463,0
2015-04-24 18:00,0,0,0,14.091,0
2015-04-24 19:00,0,0,0,13.854,0
2015-04-24 20:00,0,0,0,13.510,0
2015-04-24 21:00,0,0,0,13.379,0
2015-04-24 22:00,0,0,0,13.417,0
2015-04-24 23:00,0,0,0,13.463,0
2015-04-25 00:00,0,0,0,13.254,0
2015-04-25 01:00,0,0,0,13.150,0
2015-04-25 02:00,0,0,0,13.169,0
2015-04-25 03:00,0,0,0,12.910,0
2015-04-25 04:00,0,0,0.014,12.800,0
2015-04-25 05:00,0.038,0.004,0.057,13.373,0
2015-04-25 06:00,0.279,0.194,0.126,13.741,0
2015-04-25 07:00,0.512,0.465,0.133,14.454,0
2015-04-25 08:00,0.658,0.642,0.153,15.482,0
2015-04-25 09:00,0.747,0.749,0.181,16.525,0
2015-04-25 10:00,0.800,0.832,0.184,17.203,0
2015-04-25 11:00,0.799,0.826,0.190,17.457,0
2015-04-25 12:00,0.749,0.747,0.192,17.494,0
2015-04-25 13:00,0.648,0.603,0.187,17.390,0
2015-04-25 14:00,0.494,0.402,0.181,17.144,0
2015-04-25 15:00,0.303,0.198,0.154,16.703,0
2015-04-25 16:00,0.106,0.031,0.105,15.881,0
2015-04-25 17:00,0.003,0,0.019,14.529,0
2015-04-25 18:00,0,0,0,14.135,0
2015-04-25 19:00,0,0,0,13.966,0
2015-04-25 20:00,0,0,0,13.638,0
2015-04-25 21:00,0,0,0,13.415,0
2015-04-25 22:00,0,0,0,13.369,0
2015-04-25 23:00,0,0,0,13.367,0
2015-04-26 00:00,0,0,0,13.306,0
2015-04-26 01:00,0,0,0,13.150,0
2015-04-26 02:00,0,0,0,13.106,0
2015-04-26 03:00,0,0,0,13.067,0
2015-04-26 04:00,0.003,0,0.019,13.306,0
2015-04-26 05:00,0.123,0.081,0.073,14.594,0
2015-04-26 06:00,0.311,0.240,0.121,15.987,0
2015-04-26 07:00,0.465,0.365,0.182,17.190,0
2015-04-26 08:00,0.483,0.307,0.264,17.992,0
2015-04-26 09:00,0.609,0.473,0.267,18.325,0
2015-04-26 10:00,0.769,0.752,0.222,18.409,0
2015-04-26 11:00,0.796,0.830,0.189,18.544,0
2015-04-26 12:00,0.745,0.746,0.193,18.657,0
2015-04-26 13:00,0.644,0.601,0.188,18.612,0
2015-04-26 14:00,0.493,0.407,0.178,18.322,0
2015-04-26 15:00,0.292,0.172,0.170,17.860,0
2015-04-26 16:00,0.097,0.023,0.104,17.101,0
2015-04-26 17:00,0,0,0.010,16.175,0
2015-04-26 18:00,0,0,0,16.029,0
2015-04-26 19:00,0,0,0,15.579,0
2015-04-26 20:00,0,0,0,15.044,0
2015-04-26 21:00,0,0,0,14.578,0
2015-04-26 22:00,0,0,0,14.212,0
2015-04-26 23:00,0,0,0,13.849,0
2015-04-27 00:00,0,0,0,13.661,0
2015-04-27 01:00,0,0,0,13.474,0
2015-04-27 02:00,0,0,0,13.255,0
2015-04-27 03:00,0,0,0,13.161,0
2015-04-27 04:00,0,0,0.014,13.576,0
2015-04-27 05:00,0.086,0.033,0.081,14.742,0
2015-04-27 06:00,0.259,0.144,0.158,15.843,0
2015-04-27 07:00,0.183,0.041,0.178,17.143,0
2015-04-27 08:00,0.362,0.094,0.328,17.447,0
2015-04-27 09:00,0.380,0.116,0.327,17.187,0
2015-04-27 10:00,0.382,0.097,0.349,17.056,0
2015-04-27 11:00,0.252,0.008,0.288,17.182,0
2015-04-27 12:00,0.208,0.005,0.242,17.591,0
2015-04-27 13:00,0.389,0.141,0.314,17.888,0
2015-04-27 14:00,0.340,0.122,0.276,18.104,0
2015-04-27 15:00,0.246,0.092,0.198,17.961,0
2015-04-27 16:00,0.086,0.009,0.107,17.230,0
2015-04-27 17:00,0,0,0.012,16.201,0
2015-04-27 18:00,0,0,0,15.674,0
2015-04-27 19:00,0,0,0,15.285,0
2015-04-27 20:00,0,0,0,14.837,0
2015-04-27 21:00,0,0,0,14.538,0
2015-04-27 22:00,0,0,0,14.334,0
2015-04-27 23:00,0,0,0,14.280,0
2015-04-28 00:00,0,0,0,14.320,0
2015-04-28 01:00,0,0,0,14.237,0
2015-04-28 02:00,0,0,0,14.184,0
2015-04-28 03:00,0,0,0,14.001,0
2015-04-28 04:00,0.005,0,0.022,14.348,0
2015-04-28 05:00,0.120,0.065,0.085,15.611,0
2015-04-28 06:00,0.245,0.117,0.169,16.126,0
2015-04-28 07:00,0.367,0.165,0.261,16.575,0
2015-04-28 08:00,0.513,0.351,0.256,16.932,1
2015-04-28 09:00,0.653,0.562,0.234,17.365,1
2015-04-28 10:00,0.776,0.762,0.220,17.715,0
2015-04-28 11:00,0.781,0.774,0.217,17.978,0
2015-04-28 12:00,0.618,0.521,0.230,18.112,1
2015-04-28 13:00,0.438,0.282,0.234,18.041,1
2015-04-28 14:00,0.252,0.095,0.202,17.784,0
2015-04-28 15:00,0.047,0.001,0.071,17.321,0
2015-04-28 16:00,0.070,0.012,0.086,16.542,0
2015-04-28 17:00,0.002,0,0.019,15.735,0
2015-04-28 18:00,0,0,0,15.508,0
2015-04-28 19:00,0,0,0,15.386,0
2015-04-28 20:00,0,0,0,15.191,0
2015-04-28 21:00,0,0,0,14.951,0
2015-04-28 22:00,0,0,0,14.751,0
2015-04-28 23:00,0,0,0,14.472,0
2015-04-29 00:00,0,0,0,14.117,0
2015-04-29 01:00,0,0,0,13.865,0
2015-04-29 02:00,0,0,0,13.723,0
2015-04-29 03:00,0,0,0,13.605,0
2015-04-29 04:00,0.003,0,0.019,14.061,0
2015-04-29 05:00,0.108,0.048,0.090,15.194,0
2015-04-29 06:00,0.260,0.135,0.168,15.829,0
2015-04-29 07:00,0.439,0.308,0.205,16.585,0
2015-04-29 08:00,0.563,0.411,0.261,17.215,0
2015-04-29 09:00,0.708,0.641,0.235,17.514,0
2015-04-29 10:00,0.758,0.708,0.245,17.627,0
2015-04-29 11:00,0.808,0.858,0.173,17.674,0
2015-04-29 12:00,0.750,0.753,0.188,17.690,0
2015-04-29 13:00,0.578,0.419,0.275,17.562,0
2015-04-29 14:00,0.331,0.109,0.276,17.359,0
2015-04-29 15:00,0.259,0.113,0.190,16.992,0
2015-04-29 16:00,0.106,0.024,0.112,16.337,0
2015-04-29 17:00,0.006,0,0.024,14.940,0
2015-04-29 18:00,0,0,0,14.292,0
2015-04-29 19:00,0,0,0,14.011,0
2015-04-29 20:00,0,0,0,13.840,0
2015-04-29 21:00,0,0,0,13.759,0
2015-04-29 22:00,0,0,0,13.862,0
2015-04-29 23:00,0,0,0,13.922,0
2015-04-30 00:00,0,0,0,13.973,0
2015-04-30 01:00,0,0,0,13.972,0
2015-04-30 02:00,0,0,0,13.939,0
2015-04-30 03:00,0,0,0,13.803,0
2015-04-30 04:00,0.004,0,0.020,13.874,0
2015-04-30 05:00,0.143,0.127,0.048,14.767,0
2015-04-30 06:00,0.345,0.319,0.080,15.751,0
2015-04-30 07:00,0.523,0.501,0.117,16.523,0
2015-04-30 08:00,0.642,0.599,0.178,16.653,0
2015-04-30 09:00,0.698,0.604,0.253,16.535,0
2015-04-30 10:00,0.764,0.711,0.244,16.498,0
2015-04-30 11:00,0.751,0.669,0.266,16.515,0
2015-04-30 12:00,0.622,0.401,0.349,16.472,0
2015-04-30 13:00,0.454,0.211,0.321,16.442,0
2015-04-30 14:00,0.158,0.015,0.177,16.524,0
2015-04-30 15:00,0.171,0.029,0.178,16.517,0
2015-04-30 16:00,0.105,0.029,0.106,16.142,0
2015-04-30 17:00,0.006,0,0.024,15.409,0
2015-04-30 18:00,0,0,0,15.213,0
2015-04-30 19:00,0,0,0,15.185,0
2015-04-30 20:00,0,0,0,15.135,0
2015-04-30 21:00,0,0,0,15.015,0
2015-04-30 22:00,0,0,0,14.891,0
2015-04-30 23:00,0,0,0,14.772,0
2015-05-01 00:00,0,0,0,14.698,0
2015-05-01 01:00,0,0,0,14.601,0
2015-05-01 02:00,0,0,0,14.425,0
2015-05-01 03:00,0,0,0,14.061,0
2015-05-01 04:00,0.007,0,0.025,14.275,0
2015-05-01 05:00,0.136,0.099,0.069,15.473,0
2015-05-01 06:00,0.334,0.295,0.093,16.578,0
2015-05-01 07:00,0.505,0.469,0.130,17.656,0
2015-05-01 08:00,0.619,0.564,0.190,18.341,0
2015-05-01 09:00,0.701,0.643,0.229,18.652,0
2015-05-01 10:00,0.761,0.742,0.222,18.799,0
2015-05-01 11:00,0.766,0.756,0.217,18.900,0
2015-05-01 12:00,0.704,0.644,0.235,18.892,0
2015-05-01 13:00,0.501,0.295,0.302,18.734,0
2015-05-01 14:00,0.466,0.346,0.206,18.461,0
2015-05-01 15:00,0.293,0.184,0.160,18.130,0
2015-05-01 16:00,0.108,0.026,0.113,17.434,0
2015-05-01 17:00,0.011,0,0.030,16.092,0
2015-05-01 18:00,0,0,0,15.450,0
2015-05-01 19:00,0,0,0,15.025,0
2015-05-01 20:00,0,0,0,14.636,0
2015-05-01 21:00,0,0,0,14.280,0
2015-05-01 22:00,0,0,0,14.015,0
2015-05-01 23:00,0,0,0,13.827,0
2015-05-02 00:00,0,0,0,13.718,0
2015-05-02 01:00,0,0,0,13.643,0
2015-05-02 02:00,0,0,0,13.698,0
2015-05-02 03:00,0,0,0,13.773,0
2015-05-02 04:00,0.001,0,0.016,14.245,0
2015-05-02 05:00,0.069,0.016,0.080,15.526,0
2015-05-02 06:00,0.177,0.063,0.150,16.521,0
2015-05-02 07:00,0.143,0.002,0.174,17.271,0
2015-05-02 08:00,0.177,0.003,0.211,17.703,0
2015-05-02 09:00,0.095,0,0.126,17.468,0
2015-05-02 10:00,0.096,0,0.126,17.173,0
2015-05-02 11:00,0.128,0,0.161,17.576,0
2015-05-02 12:00,0.125,0,0.157,17.874,0
2015-05-02 13:00,0.145,0,0.179,17.982,0
2015-05-02 14:00,0.177,0.030,0.184,17.958,0
2015-05-02 15:00,0.228,0.066,0.204,17.673,0
2015-05-02 16:00,0.097,0.014,0.113,16.935,0
2015-05-02 17:00,0.010,0,0.029,15.572,0
2015-05-02 18:00,0,0,0,15.148,0
2015-05-02 19:00,0,0,0,14.884,0
2015-05-02 20:00,0,0,0,14.517,0
2015-05-02 21:00,0,0,0,14.387,0
2015-05-02 22:00,0,0,0,14.461,0
2015-05-02 23:00,0,0,0,14.574,0
2015-05-03 00:00,0,0,0,14.653,0
2015-05-03 01:00,0,0,0,14.769,0
2015-05-03 02:00,0,0,0,14.940,0
2015-05-03 03:00,0,0,0,15.109,0
2015-05-03 04:00,0.006,0,0.024,15.526,0
2015-05-03 05:00,0.113,0.045,0.099,16.921,0
2015-05-03 06:00,0.331,0.289,0.099,18.310,0
2015-05-03 07:00,0.498,0.456,0.140,19.817,0
2015-05-03 08:00,0.640,0.642,0.151,20.769,0
2015-05-03 09:00,0.717,0.717,0.192,20.964,0
2015-05-03 10:00,0.727,0.670,0.254,20.871,0
2015-05-03 11:00,0.771,0.797,0.195,20.681,0
2015-05-03 12:00,0.714,0.689,0.212,20.432,0
2015-05-03 13:00,0.611,0.535,0.215,20.196,0
2015-05-03 14:00,0.441,0.292,0.233,19.903,0
2015-05-03 15:00,0.240,0.081,0.205,19.541,0
2015-05-03 16:00,0.081,0.004,0.106,18.940,0
2015-05-03 17:00,0.006,0,0.023,17.892,0
2015-05-03 18:00,0,0,0,17.488,0
2015-05-03 19:00,0,0,0,17.429,0
2015-05-03 20:00,0,0,0,17.291,0
2015-05-03 21:00,0,0,0,17.158,0
2015-05-03 22:00,0,0,0,17.001,0
2015-05-03 23:00,0,0,0,16.865,0
2015-05-04 00:00,0,0,0,16.737,0
2015-05-04 01:00,0,0,0,16.702,0
2015-05-04 02:00,0,0,0,16.542,0
2015-05-04 03:00,0,0,0,16.391,0
2015-05-04 04:00,0.004,0,0.021,16.649,0
2015-05-04 05:00,0.145,0.129,0.050,18.072,0
2015-05-04 06:00,0.336,0.308,0.088,19.321,0
2015-05-04 07:00,0.512,0.506,0.112,20.677,0
2015-05-04 08:00,0.650,0.685,0.127,21.738,0
2015-05-04 09:00,0.740,0.808,0.144,22.251,0
2015-05-04 10:00,0.783,0.863,0.159,22.350,0
2015-05-04 11:00,0.764,0.793,0.197,22.222,0
2015-05-04 12:00,0.714,0.707,0.203,21.893,0
2015-05-04 13:00,0.614,0.553,0.206,21.535,0
2015-05-04 14:00,0.456,0.335,0.212,21.314,0
2015-05-04 15:00,0.296,0.195,0.158,21.201,0
2015-05-04 16:00,0.110,0.031,0.112,20.859,0
2015-05-04 17:00,0.013,0,0.034,20.176,0
2015-05-04 18:00,0,0,0,19.658,0
2015-05-04 19:00,0,0,0,19.278,0
2015-05-04 20:00,0,0,0,19.031,0
2015-05-04 21:00,0,0,0,18.960,0
2015-05-04 22:00,0,0,0,18.891,0
2015-05-04 23:00,0,0,0,18.690,0
2015-05-05 00:00,0,0,0,18.563,0
2015-05-05 01:00,0,0,0,18.482,0
2015-05-05 02:00,0,0,0,18.392,0
2015-05-05 03:00,0,0,0,18.118,0
2015-05-05 04:00,0.010,0,0.029,18.160,0
2015-05-05 05:00,0.141,0.112,0.064,19.533,0
2015-05-05 06:00,0.324,0.280,0.105,21.117,0
2015-05-05 07:00,0.502,0.486,0.124,22.525,0
2015-05-05 08:00,0.625,0.623,0.161,23.376,0
2015-05-05 09:00,0.684,0.645,0.229,23.745,0
2015-05-05 10:00,0.667,0.523,0.325,23.823,0
2015-05-05 11:00,0.689,0.579,0.302,23.708,0
2015-05-05 12:00,0.695,0.665,0.224,23.753,0
2015-05-05 13:00,0.575,0.462,0.252,23.801,0
2015-05-05 14:00,0.464,0.373,0.192,23.569,0
2015-05-05 15:00,0.292,0.189,0.162,22.990,0
2015-05-05 16:00,0.109,0.029,0.114,22.072,0
2015-05-05 17:00,0.015,0,0.036,20.434,0
2015-05-05 18:00,0,0,0,19.686,0
2015-05-05 19:00,0,0,0,19.391,0
2015-05-05 20:00,0,0,0,19.188,0
2015-05-05 21:00,0,0,0,19.191,0
2015-05-05 22:00,0,0,0,19.254,0
2015-05-05 23:00,0,0,0,19.383,0
2015-05-06 00:00,0,0,0,19.520,0
2015-05-06 01:00,0,0,0,19.633,0
2015-05-06 02:00,0,0,0,19.622,0
2015-05-06 03:00,0,0,0,19.334,0
2015-05-06 04:00,0.011,0,0.031,19.473,0
2015-05-06 05:00,0.129,0.068,0.096,21.041,0
2015-05-06 06:00,0.302,0.221,0.141,22.676,0
2015-05-06 07:00,0.472,0.409,0.168,24.193,0
2015-05-06 08:00,0.616,0.603,0.173,24.649,0
2015-05-06 09:00,0.710,0.735,0.184,24.601,0
2015-05-06 10:00,0.758,0.808,0.188,24.581,0
2015-05-06 11:00,0.750,0.774,0.208,24.658,0
2015-05-06 12:00,0.699,0.691,0.212,24.753,0
2015-05-06 13:00,0.607,0.564,0.200,24.717,0
2015-05-06 14:00,0.465,0.374,0.193,24.378,0
2015-05-06 15:00,0.290,0.188,0.162,23.799,0
2015-05-06 16:00,0.110,0.030,0.115,22.557,0
2015-05-06 17:00,0.016,0,0.037,20.745,0
2015-05-06 18:00,0,0,0,19.816,0
2015-05-06 19:00,0,0,0,19.441,0
2015-05-06 20:00,0,0,0,19.228,0
2015-05-06 21:00,0,0,0,19.216,0
2015-05-06 22:00,0,0,0,19.434,0
2015-05-06 23:00,0,0,0,19.591,0
2015-05-07 00:00,0,0,0,19.784,0
2015-05-07 01:00,0,0,0,20.057,0
2015-05-07 02:00,0,0,0,20.029,0
2015-05-07 03:00,0,0,0,19.815,0
2015-05-07 04:00,0,-0,0.012,20.104,0
2015-05-07 05:00,0.078,0.041,0.068,21.674,0
2015-05-07 06:00,0.186,0.060,0.168,21.881,0
2015-05-07 07:00,0.107,0.048,0.093,22.435,0
2015-05-07 08:00,0.044,0,0.071,23.278,0
2015-05-07 09:00,0.371,0.129,0.317,23.125,0
2015-05-07 10:00,0.377,0.057,0.395,22.708,0
2015-05-07 11:00,0.456,0.207,0.343,22.477,0
2015-05-07 12:00,0.704,0.680,0.216,22.337,0
2015-05-07 13:00,0.618,0.572,0.196,22.189,0
2015-05-07 14:00,0.474,0.384,0.188,21.835,0
2015-05-07 15:00,0.294,0.185,0.165,21.323,0
2015-05-07 16:00,0.112,0.028,0.118,20.613,0
2015-05-07 17:00,0.017,0,0.039,19.304,0
2015-05-07 18:00,0,0,0,18.400,0
2015-05-07 19:00,0,0,0,18.065,0
2015-05-07 20:00,0,0,0,17.892,0
2015-05-07 21:00,0,0,0,17.981,0
2015-05-07 22:00,0,0,0,18.108,0
2015-05-07 23:00,0,0,0,18.133,0
2015-05-08 00:00,0,0,0,18.102,0
2015-05-08 01:00,0,0,0,18.143,0
2015-05-08 02:00,0,0,0,18.213,0
2015-05-08 03:00,0,0,0,18.139,0
2015-05-08 04:00,0.013,0,0.033,18.738,0
2015-05-08 05:00,0.145,0.110,0.072,20.223,0
2015-05-08 06:00,0.336,0.307,0.092,21.440,0
2015-05-08 07:00,0.507,0.504,0.115,23.079,0
2015-05-08 08:00,0.642,0.682,0.131,24.073,0
2015-05-08 09:00,0.731,0.804,0.146,24.402,0
2015-05-08 10:00,0.775,0.868,0.154,24.289,0
2015-05-08 11:00,0.764,0.819,0.183,24.010,0
2015-05-08 12:00,0.714,0.726,0.193,23.660,0
2015-05-08 13:00,0.623,0.596,0.184,23.239,0
2015-05-08 14:00,0.479,0.405,0.176,22.702,0
2015-05-08 15:00,0.300,0.203,0.155,21.953,0
2015-05-08 16:00,0.114,0.031,0.116,20.811,0
2015-05-08 17:00,0.018,0,0.040,19.089,0
2015-05-08 18:00,0,0,0,18.080,0
2015-05-08 19:00,0,0,0,17.663,0
2015-05-08 20:00,0,0,0,17.388,0
2015-05-08 21:00,0,0,0,17.455,0
2015-05-08 22:00,0,0,0,17.305,0
2015-05-08 23:00,0,0,0,17.431,0
2015-05-09 00:00,0,0,0,17.784,0
2015-05-09 01:00,0,0,0,18.198,0
2015-05-09 02:00,0,0,0,18.215,0
2015-05-09 03:00,0,0,0,17.741,0
2015-05-09 04:00,0.012,0,0.031,17.743,0
2015-05-09 05:00,0.148,0.116,0.067,18.679,0
2015-05-09 06:00,0.339,0.310,0.091,19.843,0
2015-05-09 07:00,0.513,0.503,0.117,20.846,0
2015-05-09 08:00,0.648,0.674,0.135,21.521,0
2015-05-09 09:00,0.743,0.811,0.143,21.755,0
2015-05-09 10:00,0.785,0.869,0.154,21.873,0
2015-05-09 11:00,0.773,0.821,0.181,21.876,0
2015-05-09 12:00,0.721,0.727,0.192,21.725,0
2015-05-09 13:00,0.627,0.595,0.183,21.414,0
2015-05-09 14:00,0.481,0.400,0.179,20.925,0
2015-05-09 15:00,0.299,0.192,0.162,20.348,0
2015-05-09 16:00,0.112,0.019,0.126,19.561,0
2015-05-09 17:00,0.014,0,0.034,18.461,0
2015-05-09 18:00,0,0,0,17.812,0
2015-05-09 19:00,0,0,0,17.603,0
2015-05-09 20:00,0,0,0,17.457,0
2015-05-09 21:00,0,0,0,17.458,0
2015-05-09 22:00,0,0,0,17.419,0
2015-05-09 23:00,0,0,0,17.329,0
2015-05-10 00:00,0,0,0,17.180,0
2015-05-10 01:00,0,0,0,17.061,0
2015-05-10 02:00,0,0,0,16.976,0
2015-05-10 03:00,0,0,0,16.938,0
2015-05-10 04:00,0.013,0,0.033,17.593,0
2015-05-10 05:00,0.148,0.112,0.071,19.107,0
2015-05-10 06:00,0.337,0.304,0.095,20.413,0
2015-05-10 07:00,0.510,0.497,0.120,21.253,0
2015-05-10 08:00,0.643,0.661,0.143,21.884,0
2015-05-10 09:00,0.721,0.746,0.176,22.380,0
2015-05-10 10:00,0.677,0.539,0.319,22.749,0
2015-05-10 11:00,0.662,0.503,0.334,22.985,0
2015-05-10 12:00,0.611,0.438,0.324,23.017,0
2015-05-10 13:00,0.605,0.541,0.212,22.901,0
2015-05-10 14:00,0.451,0.329,0.216,22.634,0
2015-05-10 15:00,0.123,0.040,0.118,22.116,0
2015-05-10 16:00,0.083,0.006,0.108,21.367,0
2015-05-10 17:00,0.012,0,0.032,19.949,0
2015-05-10 18:00,0,0,0,19.246,0
2015-05-10 19:00,0,0,0,18.933,1
2015-05-10 20:00,0,0,0,18.539,1
2015-05-10 21:00,0,0,0,18.149,0
2015-05-10 22:00,0,0,0,17.861,0
2015-05-10 23:00,0,0,0,17.607,0
2015-05-11 00:00,0,0,0,17.363,0
2015-05-11 01:00,0,0,0,16.990,0
2015-05-11 02:00,0,0,0,16.601,0
2015-05-11 03:00,0,0,0,16.281,0
2015-05-11 04:00,0.013,0,0.033,17.119,0
